LINK,NUM,OBSERVED,TRANTIME,AVGPROB,NDETECT
|('exit_daisy', 'exit_donald')|,500,True,10.0,0.66666666666666663,2
|('exit_daisy', 'exit_donald')|,500,True,11.0,1.0,1
|('exit_daisy', 'exit_donald')|,500,True,12.0,0.5,1
|('exit_daisy', 'exit_donald')|,500,True,14.0,1.0,1
|('exit_daisy', 'exit_donald')|,1000,True,5.0,1.0,1
|('exit_daisy', 'exit_donald')|,2000,True,0.0,0.0,0.0
|('exit_daisy', 'exit_donald')|,3000,True,0.0,0.0,0.0
|('exit_daisy', 'exit_donald')|,4000,True,9.0,1.0,1
|('exit_daisy', 'exit_donald')|,5000,True,0.0,0.0,0.0
|('exit_goofy', 'entry_micky')|,100,True,4.0,1.0,1
|('exit_goofy', 'entry_micky')|,500,True,10.0,1.0,1
|('exit_goofy', 'entry_micky')|,500,True,2.0,1.0,1
|('exit_goofy', 'entry_micky')|,1000,True,4.0,1.0,1
|('exit_goofy', 'entry_micky')|,1000,True,14.0,1.0,1
|('exit_goofy', 'entry_micky')|,2000,True,0.0,0.0,0.0
|('exit_goofy', 'entry_micky')|,3000,True,0.0,0.0,0.0
|('exit_goofy', 'entry_micky')|,4000,True,0.0,0.0,0.0
|('exit_goofy', 'entry_micky')|,5000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_minny')|,100,True,0.0,0.0,0.0
|('exit_daisy', 'entry_minny')|,500,True,0.0,0.0,0.0
|('exit_daisy', 'entry_minny')|,1000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_minny')|,2000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_minny')|,3000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_minny')|,4000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_minny')|,5000,True,0.0,0.0,0.0
|('entry_micky', 'entry_minny')|,100,True,0.0,0.625,1
|('entry_micky', 'entry_minny')|,100,True,1.0,0.73999999999999999,5
|('entry_micky', 'entry_minny')|,100,True,3.0,0.5,2
|('entry_micky', 'entry_minny')|,100,True,6.0,0.75,2
|('entry_micky', 'entry_minny')|,100,True,7.0,0.25416666666666671,2
|('entry_micky', 'entry_minny')|,100,True,8.0,1.0,1
|('entry_micky', 'entry_minny')|,100,True,9.0,0.40000000000000002,1
|('entry_micky', 'entry_minny')|,100,True,11.0,0.5,1
|('entry_micky', 'entry_minny')|,100,True,12.0,1.0,1
|('entry_micky', 'entry_minny')|,100,True,13.0,0.61538461538461542,1
|('entry_micky', 'entry_minny')|,100,True,14.0,0.55042735042735047,3
|('entry_micky', 'entry_minny')|,100,True,15.0,0.5,1
|('entry_micky', 'entry_minny')|,500,True,0.0,0.15384615384615385,1
|('entry_micky', 'entry_minny')|,500,True,2.0,0.48235294117647065,2
|('entry_micky', 'entry_minny')|,500,True,3.0,1.0,1
|('entry_micky', 'entry_minny')|,500,True,4.0,0.53333333333333333,2
|('entry_micky', 'entry_minny')|,500,True,5.0,0.5,1
|('entry_micky', 'entry_minny')|,500,True,6.0,0.69032634032634033,4
|('entry_micky', 'entry_minny')|,500,True,7.0,0.37878787878787878,2
|('entry_micky', 'entry_minny')|,500,True,10.0,0.45454545454545453,1
