PROB,LINK,NUM,OBSERVED,TRANTIME,AVGPROB,NDETECT
0.75,|('exit_donald', 'exit_donald')|,1000,True,6.0,0.36842105263157898,1
0.75,|('exit_donald', 'exit_donald')|,1000,True,7.0,0.50793650793650802,2
0.75,|('exit_donald', 'exit_donald')|,1000,True,8.0,1.0,1
0.75,|('exit_donald', 'exit_donald')|,1000,True,9.0,0.5625,1
0.75,|('exit_donald', 'exit_donald')|,1000,True,10.0,0.26315789473684209,1
0.75,|('exit_donald', 'exit_donald')|,1000,True,12.0,0.5,1
0.75,|('exit_donald', 'exit_donald')|,1000,True,13.0,0.55555555555555558,1
0.75,|('exit_donald', 'exit_donald')|,2000,True,1.0,1.0,5
0.75,|('exit_donald', 'exit_donald')|,2000,True,2.0,1.0,1
0.75,|('exit_donald', 'exit_donald')|,3000,True,1.0,1.0,3
0.75,|('exit_donald', 'exit_donald')|,4000,True,1.0,1.0,1
0.75,|('exit_donald', 'exit_donald')|,5000,True,0.0,0.0,0.0
0.75,|('entry_minny', 'entry_minny')|,100,True,10.0,0.5,1
0.75,|('entry_minny', 'entry_minny')|,100,True,7.0,0.19999999999999998,1
0.75,|('entry_minny', 'entry_minny')|,100,True,13.0,0.5,1
0.75,|('entry_minny', 'entry_minny')|,100,True,14.0,0.39999999999999997,1
0.75,|('entry_minny', 'entry_minny')|,100,True,15.0,0.39999999999999997,1
0.75,|('entry_minny', 'entry_minny')|,500,True,0.0,0.38529411764705879,2
0.75,|('entry_minny', 'entry_minny')|,500,True,1.0,0.4998220655539104,8
0.75,|('entry_minny', 'entry_minny')|,500,True,2.0,0.36837020086448008,3
0.75,|('entry_minny', 'entry_minny')|,500,True,3.0,0.27536231884057971,2
0.75,|('entry_minny', 'entry_minny')|,500,True,4.0,0.31578947368421051,1
0.75,|('entry_minny', 'entry_minny')|,500,True,5.0,0.27290448343079921,3
0.75,|('entry_minny', 'entry_minny')|,500,True,6.0,0.40384615384615385,2
0.75,|('entry_minny', 'entry_minny')|,500,True,7.0,0.66666666666666663,2
0.75,|('entry_minny', 'entry_minny')|,500,True,9.0,0.34134615384615385,2
0.75,|('entry_minny', 'entry_minny')|,500,True,10.0,0.23333333333333334,2
0.75,|('entry_minny', 'entry_minny')|,500,True,11.0,1.0,1
0.75,|('entry_minny', 'entry_minny')|,500,True,12.0,0.253936122357175,3
0.75,|('entry_minny', 'entry_minny')|,500,True,13.0,0.45000000000000001,2
0.75,|('entry_minny', 'entry_minny')|,500,True,14.0,0.21052631578947367,1
0.75,|('entry_minny', 'entry_minny')|,500,True,15.0,0.27777777777777779,1
0.75,|('entry_minny', 'entry_minny')|,1000,True,0.0,0.32886002886002885,3
0.75,|('entry_minny', 'entry_minny')|,1000,True,1.0,0.79936621113091699,9
0.75,|('entry_minny', 'entry_minny')|,1000,True,2.0,0.59999999999999998,2
0.75,|('entry_minny', 'entry_minny')|,1000,True,3.0,0.1818181818181818,1
0.75,|('entry_minny', 'entry_minny')|,1000,True,4.0,0.2967914438502674,2
0.75,|('entry_minny', 'entry_minny')|,1000,True,6.0,0.42857142857142855,1
0.75,|('entry_minny', 'entry_minny')|,1000,True,7.0,0.23333333333333334,1
0.75,|('entry_minny', 'entry_minny')|,1000,True,10.0,1.0,1
0.75,|('entry_minny', 'entry_minny')|,1000,True,11.0,1.0,1
0.75,|('entry_minny', 'entry_minny')|,1000,True,12.0,1.0,1
0.75,|('entry_minny', 'entry_minny')|,1000,True,14.0,1.0,1
0.75,|('entry_minny', 'entry_minny')|,1000,True,15.0,0.1818181818181818,1
0.75,|('entry_minny', 'entry_minny')|,2000,True,1.0,0.59956709956709953,6
0.75,|('entry_minny', 'entry_minny')|,2000,True,2.0,1.0,1
0.75,|('entry_minny', 'entry_minny')|,2000,True,3.0,0.54545454545454541,1
0.75,|('entry_minny', 'entry_minny')|,2000,True,4.0,0.4285714285714286,1
0.75,|('entry_minny', 'entry_minny')|,2000,True,6.0,1.0,1
0.75,|('entry_minny', 'entry_minny')|,2000,True,8.0,0.5,1
0.75,|('entry_minny', 'entry_minny')|,2000,True,9.0,0.75,2
0.75,|('entry_minny', 'entry_minny')|,2000,True,13.0,0.42857142857142855,1
0.75,|('entry_minny', 'entry_minny')|,3000,True,1.0,1.0,4
0.75,|('entry_minny', 'entry_minny')|,4000,True,0.0,0.0,0.0
0.75,|('entry_minny', 'entry_minny')|,5000,True,1.0,1.0,1
0.75,|('entry_micky', 'exit_goofy')|,100,True,6.0,1.0,2
0.75,|('entry_micky', 'exit_goofy')|,500,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_goofy')|,1000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_goofy')|,2000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_goofy')|,3000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_goofy')|,4000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_goofy')|,5000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_daisy')|,100,True,11.0,0.88660714285714282,4
0.75,|('entry_micky', 'exit_daisy')|,100,True,12.0,0.45357142857142851,1
0.75,|('entry_micky', 'exit_daisy')|,500,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_daisy')|,1000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_daisy')|,2000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_daisy')|,3000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_daisy')|,4000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_daisy')|,5000,False,0.0,0.0,0.0
0.75,|('exit_daisy', 'entry_minny')|,100,True,0.0,0.0,0.0
0.75,|('exit_daisy', 'entry_minny')|,500,True,0.0,0.0,0.0
0.75,|('exit_daisy', 'entry_minny')|,1000,True,0.0,0.0,0.0
0.75,|('exit_daisy', 'entry_minny')|,2000,True,0.0,0.0,0.0
0.75,|('exit_daisy', 'entry_minny')|,3000,True,0.0,0.0,0.0
0.75,|('exit_daisy', 'entry_minny')|,4000,True,0.0,0.0,0.0
0.75,|('exit_daisy', 'entry_minny')|,5000,True,0.0,0.0,0.0
0.75,|('exit_goofy', 'entry_micky')|,100,True,0.0,0.0,0.0
0.75,|('exit_goofy', 'entry_micky')|,500,True,0.0,0.0,0.0
0.75,|('exit_goofy', 'entry_micky')|,1000,True,0.0,0.0,0.0
0.75,|('exit_goofy', 'entry_micky')|,2000,True,0.0,0.0,0.0
0.75,|('exit_goofy', 'entry_micky')|,3000,True,0.0,0.0,0.0
0.75,|('exit_goofy', 'entry_micky')|,4000,True,0.0,0.0,0.0
0.75,|('exit_goofy', 'entry_micky')|,5000,True,0.0,0.0,0.0
0.75,|('exit_donald', 'exit_daisy')|,100,True,1.0,0.36363636363636359,1
0.75,|('exit_donald', 'exit_daisy')|,100,True,2.0,0.7857142857142857,2
0.75,|('exit_donald', 'exit_daisy')|,100,True,4.0,0.61538461538461542,1
0.75,|('exit_donald', 'exit_daisy')|,100,True,5.0,0.59218559218559219,4
0.75,|('exit_donald', 'exit_daisy')|,100,True,6.0,1.0,1
0.75,|('exit_donald', 'exit_daisy')|,100,True,7.0,1.0,1
0.75,|('exit_donald', 'exit_daisy')|,100,True,8.0,0.27272727272727271,1
0.75,|('exit_donald', 'exit_daisy')|,100,True,15.0,0.40404040404040398,2
0.75,|('exit_donald', 'exit_daisy')|,500,True,1.0,1.0,1
0.75,|('exit_donald', 'exit_daisy')|,500,True,3.0,0.45000000000000001,1
0.75,|('exit_donald', 'exit_daisy')|,500,True,4.0,1.0,1
0.75,|('exit_donald', 'exit_daisy')|,500,True,5.0,0.76388888888888884,4
0.75,|('exit_donald', 'exit_daisy')|,500,True,6.0,0.81481481481481477,3
0.75,|('exit_donald', 'exit_daisy')|,500,True,7.0,1.0,1
0.75,|('exit_donald', 'exit_daisy')|,500,True,8.0,1.0,1
0.75,|('exit_donald', 'exit_daisy')|,500,True,9.0,0.5,1
0.75,|('exit_donald', 'exit_daisy')|,500,True,10.0,0.55000000000000004,1
0.75,|('exit_donald', 'exit_daisy')|,500,True,15.0,1.0,1
0.75,|('exit_donald', 'exit_daisy')|,1000,True,2.0,0.75,2
0.75,|('exit_donald', 'exit_daisy')|,1000,True,3.0,0.56111111111111112,4
0.75,|('exit_donald', 'exit_daisy')|,1000,True,4.0,0.5,1
0.75,|('exit_donald', 'exit_daisy')|,1000,True,5.0,0.72420634920634908,7
0.75,|('exit_donald', 'exit_daisy')|,1000,True,7.0,0.55740740740740746,3
0.75,|('exit_donald', 'exit_daisy')|,1000,True,8.0,0.19444444444444445,1
0.75,|('exit_donald', 'exit_daisy')|,1000,True,10.0,0.6875,2
0.75,|('exit_donald', 'exit_daisy')|,1000,True,11.0,0.24999999999999994,1
0.75,|('exit_donald', 'exit_daisy')|,1000,True,12.0,0.19444444444444445,1
0.75,|('exit_donald', 'exit_daisy')|,1000,True,15.0,1.0,1
0.75,|('exit_donald', 'exit_daisy')|,2000,True,4.0,0.29411764705882354,1
0.75,|('exit_donald', 'exit_daisy')|,2000,True,5.0,0.88235294117647056,6
0.75,|('exit_donald', 'exit_daisy')|,2000,True,13.0,0.41176470588235292,1
0.75,|('exit_donald', 'exit_daisy')|,3000,True,5.0,1.0,3
0.75,|('exit_donald', 'exit_daisy')|,4000,False,0.0,0.0,0.0
0.75,|('exit_donald', 'exit_daisy')|,5000,False,0.0,0.0,0.0
0.75,|('exit_goofy', 'entry_minny')|,100,True,0.0,0.0,0.0
0.75,|('exit_goofy', 'entry_minny')|,500,True,0.0,0.0,0.0
0.75,|('exit_goofy', 'entry_minny')|,1000,True,0.0,0.0,0.0
0.75,|('exit_goofy', 'entry_minny')|,2000,True,0.0,0.0,0.0
0.75,|('exit_goofy', 'entry_minny')|,3000,True,0.0,0.0,0.0
0.75,|('exit_goofy', 'entry_minny')|,4000,True,0.0,0.0,0.0
0.75,|('exit_goofy', 'entry_minny')|,5000,True,0.0,0.0,0.0
0.75,|('entry_micky', 'entry_minny')|,100,True,12.0,0.5,1
0.75,|('entry_micky', 'entry_minny')|,100,True,2.0,1.0,1
0.75,|('entry_micky', 'entry_minny')|,100,True,4.0,0.5,1
0.75,|('entry_micky', 'entry_minny')|,100,True,7.0,1.0,1
0.75,|('entry_micky', 'entry_minny')|,500,True,2.0,0.55555555555555569,1
0.75,|('entry_micky', 'entry_minny')|,500,True,3.0,0.46153846153846156,1
0.75,|('entry_micky', 'entry_minny')|,500,True,4.0,1.0,1
0.75,|('entry_micky', 'entry_minny')|,500,True,5.0,0.5,1
0.75,|('entry_micky', 'entry_minny')|,500,True,6.0,0.83333333333333337,3
0.75,|('entry_micky', 'entry_minny')|,500,True,7.0,0.44444444444444442,1
0.75,|('entry_micky', 'entry_minny')|,500,True,9.0,1.0,1
0.75,|('entry_micky', 'entry_minny')|,500,True,10.0,0.5,2
0.75,|('entry_micky', 'entry_minny')|,500,True,11.0,0.53846153846153855,1
0.75,|('entry_micky', 'entry_minny')|,500,True,12.0,1.0,1
0.75,|('entry_micky', 'entry_minny')|,500,True,13.0,0.77777777777777779,2
0.75,|('entry_micky', 'entry_minny')|,500,True,14.0,1.0,1
0.75,|('entry_micky', 'entry_minny')|,500,True,15.0,0.44444444444444442,1
0.75,|('entry_micky', 'entry_minny')|,1000,True,1.0,0.33333333333333331,1
0.75,|('entry_micky', 'entry_minny')|,1000,True,13.0,1.0,1
0.75,|('entry_micky', 'entry_minny')|,1000,True,6.0,0.33333333333333331,1
0.75,|('entry_micky', 'entry_minny')|,1000,True,7.0,0.77777777777777779,3
0.75,|('entry_micky', 'entry_minny')|,2000,True,1.0,1.0,1
0.75,|('entry_micky', 'entry_minny')|,2000,True,12.0,0.44444444444444442,1
0.75,|('entry_micky', 'entry_minny')|,2000,True,5.0,0.55555555555555569,1
0.75,|('entry_micky', 'entry_minny')|,3000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'entry_minny')|,4000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'entry_minny')|,5000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'entry_micky')|,100,True,0.0,0.0,0.0
0.75,|('entry_micky', 'entry_micky')|,500,False,0.0,0.0,0.0
0.75,|('entry_micky', 'entry_micky')|,1000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'entry_micky')|,2000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'entry_micky')|,3000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'entry_micky')|,4000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'entry_micky')|,5000,False,0.0,0.0,0.0
0.75,|('exit_donald', 'entry_micky')|,100,True,0.0,0.0,0.0
0.75,|('exit_donald', 'entry_micky')|,500,True,0.0,0.0,0.0
0.75,|('exit_donald', 'entry_micky')|,1000,True,0.0,0.0,0.0
0.75,|('exit_donald', 'entry_micky')|,2000,True,0.0,0.0,0.0
0.75,|('exit_donald', 'entry_micky')|,3000,True,0.0,0.0,0.0
0.75,|('exit_donald', 'entry_micky')|,4000,True,0.0,0.0,0.0
0.75,|('exit_donald', 'entry_micky')|,5000,True,0.0,0.0,0.0
0.75,|('entry_minny', 'entry_micky')|,100,True,0.0,1.0,1
0.75,|('entry_minny', 'entry_micky')|,100,True,6.0,1.0,1
0.75,|('entry_minny', 'entry_micky')|,500,True,2.0,1.0,1
0.75,|('entry_minny', 'entry_micky')|,500,True,3.0,0.43939393939393945,2
0.75,|('entry_minny', 'entry_micky')|,500,True,6.0,0.33333333333333331,1
0.75,|('entry_minny', 'entry_micky')|,500,True,7.0,0.33333333333333331,1
0.75,|('entry_minny', 'entry_micky')|,500,True,8.0,0.45454545454545459,1
0.75,|('entry_minny', 'entry_micky')|,500,True,11.0,1.0,1
0.75,|('entry_minny', 'entry_micky')|,500,True,13.0,1.0,1
0.75,|('entry_minny', 'entry_micky')|,500,True,15.0,1.0,1
0.75,|('entry_minny', 'entry_micky')|,1000,True,9.0,1.0,1
0.75,|('entry_minny', 'entry_micky')|,1000,True,7.0,1.0,1
0.75,|('entry_minny', 'entry_micky')|,2000,True,1.0,1.0,1
0.75,|('entry_minny', 'entry_micky')|,2000,True,3.0,0.61538461538461542,1
0.75,|('entry_minny', 'entry_micky')|,2000,True,14.0,0.38461538461538464,1
0.75,|('entry_minny', 'entry_micky')|,3000,True,0.0,0.0,0.0
0.75,|('entry_minny', 'entry_micky')|,4000,True,0.0,0.0,0.0
0.75,|('entry_minny', 'entry_micky')|,5000,True,0.0,0.0,0.0
0.75,|('exit_goofy', 'exit_donald')|,100,True,8.0,1.0,1
0.75,|('exit_goofy', 'exit_donald')|,100,True,1.0,1.0,1
0.75,|('exit_goofy', 'exit_donald')|,100,True,5.0,0.83333333333333337,3
0.75,|('exit_goofy', 'exit_donald')|,100,True,6.0,0.5,1
0.75,|('exit_goofy', 'exit_donald')|,100,True,7.0,0.5,2
0.75,|('exit_goofy', 'exit_donald')|,500,True,3.0,1.0,2
0.75,|('exit_goofy', 'exit_donald')|,500,True,4.0,1.0,1
0.75,|('exit_goofy', 'exit_donald')|,500,True,5.0,0.5,1
0.75,|('exit_goofy', 'exit_donald')|,500,True,6.0,1.0,1
0.75,|('exit_goofy', 'exit_donald')|,500,True,10.0,0.5,2
0.75,|('exit_goofy', 'exit_donald')|,500,True,11.0,0.5,1
0.75,|('exit_goofy', 'exit_donald')|,500,True,12.0,1.0,1
0.75,|('exit_goofy', 'exit_donald')|,500,True,13.0,1.0,2
0.75,|('exit_goofy', 'exit_donald')|,500,True,15.0,0.75,4
0.75,|('exit_goofy', 'exit_donald')|,1000,True,0.0,0.75,2
0.75,|('exit_goofy', 'exit_donald')|,1000,True,1.0,0.5,1
0.75,|('exit_goofy', 'exit_donald')|,1000,True,2.0,0.33333333333333337,1
0.75,|('exit_goofy', 'exit_donald')|,1000,True,3.0,1.0,1
0.75,|('exit_goofy', 'exit_donald')|,1000,True,4.0,0.73611111111111116,4
0.75,|('exit_goofy', 'exit_donald')|,1000,True,5.0,0.22222222222222221,2
0.75,|('exit_goofy', 'exit_donald')|,1000,True,7.0,0.66666666666666674,2
0.75,|('exit_goofy', 'exit_donald')|,1000,True,8.0,0.33333333333333337,1
0.75,|('exit_goofy', 'exit_donald')|,1000,True,9.0,0.41839641839641833,3
0.75,|('exit_goofy', 'exit_donald')|,1000,True,10.0,0.66666666666666674,2
0.75,|('exit_goofy', 'exit_donald')|,1000,True,11.0,0.22222222222222224,1
0.75,|('exit_goofy', 'exit_donald')|,1000,True,13.0,0.53846153846153844,1
0.75,|('exit_goofy', 'exit_donald')|,1000,True,14.0,0.61111111111111105,3
0.75,|('exit_goofy', 'exit_donald')|,1000,True,15.0,0.42857142857142855,1
0.75,|('exit_goofy', 'exit_donald')|,2000,True,8.0,1.0,1
0.75,|('exit_goofy', 'exit_donald')|,2000,True,9.0,1.0,1
0.75,|('exit_goofy', 'exit_donald')|,2000,True,10.0,1.0,2
0.75,|('exit_goofy', 'exit_donald')|,2000,True,3.0,1.0,1
0.75,|('exit_goofy', 'exit_donald')|,2000,True,13.0,1.0,3
0.75,|('exit_goofy', 'exit_donald')|,3000,True,1.0,1.0,1
0.75,|('exit_goofy', 'exit_donald')|,3000,True,2.0,1.0,1
0.75,|('exit_goofy', 'exit_donald')|,3000,True,4.0,1.0,2
0.75,|('exit_goofy', 'exit_donald')|,3000,True,6.0,1.0,1
0.75,|('exit_goofy', 'exit_donald')|,3000,True,11.0,0.5,1
0.75,|('exit_goofy', 'exit_donald')|,3000,True,15.0,0.75,2
0.75,|('exit_goofy', 'exit_donald')|,4000,True,0.0,1.0,1
0.75,|('exit_goofy', 'exit_donald')|,5000,True,0.0,1.0,1
0.75,|('exit_daisy', 'entry_micky')|,100,True,0.0,0.0,0.0
0.75,|('exit_daisy', 'entry_micky')|,500,True,0.0,0.0,0.0
0.75,|('exit_daisy', 'entry_micky')|,1000,True,0.0,0.0,0.0
0.75,|('exit_daisy', 'entry_micky')|,2000,True,0.0,0.0,0.0
0.75,|('exit_daisy', 'entry_micky')|,3000,True,0.0,0.0,0.0
0.75,|('exit_daisy', 'entry_micky')|,4000,True,0.0,0.0,0.0
0.75,|('exit_daisy', 'entry_micky')|,5000,True,0.0,0.0,0.0
0.75,|('exit_donald', 'exit_goofy')|,100,True,1.0,0.4017857142857143,2
0.75,|('exit_donald', 'exit_goofy')|,100,True,2.0,0.25,1
0.75,|('exit_donald', 'exit_goofy')|,100,True,3.0,0.2857142857142857,1
0.75,|('exit_donald', 'exit_goofy')|,100,True,9.0,0.2857142857142857,1
0.75,|('exit_donald', 'exit_goofy')|,100,True,11.0,1.0,1
0.75,|('exit_donald', 'exit_goofy')|,100,True,13.0,0.37500000000000006,1
0.75,|('exit_donald', 'exit_goofy')|,500,True,2.0,1.0,2
0.75,|('exit_donald', 'exit_goofy')|,500,True,3.0,0.75,2
0.75,|('exit_donald', 'exit_goofy')|,500,True,4.0,0.5,1
0.75,|('exit_donald', 'exit_goofy')|,500,True,6.0,1.0,1
0.75,|('exit_donald', 'exit_goofy')|,500,True,8.0,0.59999999999999998,1
0.75,|('exit_donald', 'exit_goofy')|,500,True,14.0,0.39999999999999997,1
0.75,|('exit_donald', 'exit_goofy')|,1000,True,4.0,0.75,2
0.75,|('exit_donald', 'exit_goofy')|,1000,True,5.0,0.33333333333333337,2
0.75,|('exit_donald', 'exit_goofy')|,1000,True,6.0,1.0,1
0.75,|('exit_donald', 'exit_goofy')|,1000,True,11.0,0.33333333333333337,2
0.75,|('exit_donald', 'exit_goofy')|,1000,True,12.0,0.33333333333333337,1
0.75,|('exit_donald', 'exit_goofy')|,1000,True,13.0,0.33333333333333331,1
0.75,|('exit_donald', 'exit_goofy')|,1000,True,14.0,1.0,1
0.75,|('exit_donald', 'exit_goofy')|,1000,True,15.0,0.75,2
0.75,|('exit_donald', 'exit_goofy')|,2000,True,1.0,0.61111111111111105,3
0.75,|('exit_donald', 'exit_goofy')|,2000,True,2.0,1.0,3
0.75,|('exit_donald', 'exit_goofy')|,2000,True,4.0,0.27272727272727271,1
0.75,|('exit_donald', 'exit_goofy')|,2000,True,5.0,0.22727272727272724,1
0.75,|('exit_donald', 'exit_goofy')|,2000,True,7.0,1.0,1
0.75,|('exit_donald', 'exit_goofy')|,2000,True,8.0,0.47916666666666663,2
0.75,|('exit_donald', 'exit_goofy')|,2000,True,9.0,0.38636363636363635,2
0.75,|('exit_donald', 'exit_goofy')|,2000,True,12.0,0.22727272727272724,1
0.75,|('exit_donald', 'exit_goofy')|,2000,True,13.0,0.375,1
0.75,|('exit_donald', 'exit_goofy')|,2000,True,14.0,0.33333333333333331,1
0.75,|('exit_donald', 'exit_goofy')|,2000,True,15.0,1.0,1
0.75,|('exit_donald', 'exit_goofy')|,3000,False,0.0,0.0,0.0
0.75,|('exit_donald', 'exit_goofy')|,4000,True,12.0,1.0,1
0.75,|('exit_donald', 'exit_goofy')|,4000,True,13.0,1.0,1
0.75,|('exit_donald', 'exit_goofy')|,5000,True,2.0,1.0,1
0.75,|('entry_minny', 'exit_donald')|,100,True,0.0,0.0,0.0
0.75,|('entry_minny', 'exit_donald')|,500,True,0.0,0.0,0.0
0.75,|('entry_minny', 'exit_donald')|,1000,True,0.0,0.0,0.0
0.75,|('entry_minny', 'exit_donald')|,2000,True,0.0,0.0,0.0
0.75,|('entry_minny', 'exit_donald')|,3000,True,0.0,0.0,0.0
0.75,|('entry_minny', 'exit_donald')|,4000,True,1.0,1.0,1
0.75,|('entry_minny', 'exit_donald')|,4000,True,4.0,1.0,1
0.75,|('entry_minny', 'exit_donald')|,5000,True,0.0,1.0,1
0.75,|('entry_minny', 'exit_donald')|,5000,True,12.0,1.0,1
0.75,|('entry_minny', 'exit_donald')|,5000,True,13.0,1.0,1
0.75,|('entry_minny', 'exit_donald')|,5000,True,14.0,1.0,1
0.75,|('entry_micky', 'exit_donald')|,100,True,5.0,0.73359073359073357,2
0.75,|('entry_micky', 'exit_donald')|,100,True,6.0,0.76640926640926632,2
0.75,|('entry_micky', 'exit_donald')|,500,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_donald')|,1000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_donald')|,2000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_donald')|,3000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_donald')|,4000,False,0.0,0.0,0.0
0.75,|('entry_micky', 'exit_donald')|,5000,False,0.0,0.0,0.0
0.75,|('exit_daisy', 'exit_donald')|,100,True,1.0,1.0,1
0.75,|('exit_daisy', 'exit_donald')|,100,True,2.0,0.5,1
0.75,|('exit_daisy', 'exit_donald')|,100,True,3.0,0.5,1
0.75,|('exit_daisy', 'exit_donald')|,100,True,4.0,1.0,1
0.75,|('exit_daisy', 'exit_donald')|,100,True,5.0,1.0,1
0.75,|('exit_daisy', 'exit_donald')|,100,True,6.0,1.0,2
0.75,|('exit_daisy', 'exit_donald')|,100,True,9.0,0.5,1
0.75,|('exit_daisy', 'exit_donald')|,100,True,10.0,0.5,1
0.75,|('exit_daisy', 'exit_donald')|,100,True,12.0,1.0,1
0.75,|('exit_daisy', 'exit_donald')|,500,True,0.0,0.37499999999999994,1
0.75,|('exit_daisy', 'exit_donald')|,500,True,2.0,0.5,1
0.75,|('exit_daisy', 'exit_donald')|,500,True,3.0,0.72727272727272729,1
0.75,|('exit_daisy', 'exit_donald')|,500,True,4.0,0.35714285714285715,2
0.75,|('exit_daisy', 'exit_donald')|,500,True,5.0,0.38636363636363635,2
0.75,|('exit_daisy', 'exit_donald')|,500,True,6.0,0.27240896358543415,3
0.75,|('exit_daisy', 'exit_donald')|,500,True,8.0,0.4285714285714286,2
0.75,|('exit_daisy', 'exit_donald')|,500,True,9.0,0.6470588235294118,2
0.75,|('exit_daisy', 'exit_donald')|,500,True,11.0,0.21428571428571427,1
0.75,|('exit_daisy', 'exit_donald')|,500,True,12.0,0.35294117647058826,1
0.75,|('exit_daisy', 'exit_donald')|,500,True,13.0,0.47619047619047622,3
0.75,|('exit_daisy', 'exit_donald')|,500,True,14.0,0.625,4
0.75,|('exit_daisy', 'exit_donald')|,500,True,15.0,0.61160714285714279,4
0.75,|('exit_daisy', 'exit_donald')|,1000,True,1.0,0.5,1
0.75,|('exit_daisy', 'exit_donald')|,1000,True,2.0,0.36833333333333329,2
0.75,|('exit_daisy', 'exit_donald')|,1000,True,3.0,1.0,1
0.75,|('exit_daisy', 'exit_donald')|,1000,True,4.0,0.35999999999999999,1
0.75,|('exit_daisy', 'exit_donald')|,1000,True,5.0,0.45166666666666666,2
0.75,|('exit_daisy', 'exit_donald')|,1000,True,6.0,1.0,1
0.75,|('exit_daisy', 'exit_donald')|,1000,True,7.0,1.0,1
0.75,|('exit_daisy', 'exit_donald')|,1000,True,8.0,1.0,1
0.75,|('exit_daisy', 'exit_donald')|,1000,True,9.0,1.0,1
0.75,|('exit_daisy', 'exit_donald')|,1000,True,10.0,1.0,1
0.75,|('exit_daisy', 'exit_donald')|,1000,True,12.0,0.5,1
0.75,|('exit_daisy', 'exit_donald')|,2000,True,1.0,1.0,1
0.75,|('exit_daisy', 'exit_donald')|,2000,True,12.0,1.0,1
0.75,|('exit_daisy', 'exit_donald')|,3000,True,0.0,0.0,0.0
0.75,|('exit_daisy', 'exit_donald')|,4000,True,0.0,0.0,0.0
0.75,|('exit_daisy', 'exit_donald')|,5000,True,0.0,0.0,0.0
0.99,|('entry_minny', 'entry_minny')|,100,True,1.0,0.5,1
0.99,|('entry_minny', 'entry_minny')|,100,True,2.0,0.59999999999999998,1
0.99,|('entry_minny', 'entry_minny')|,100,True,4.0,0.57843137254901966,3
0.99,|('entry_minny', 'entry_minny')|,100,True,5.0,0.23529411764705882,1
0.99,|('entry_minny', 'entry_minny')|,100,True,6.0,0.35000000000000003,1
0.99,|('entry_minny', 'entry_minny')|,100,True,7.0,0.5,1
0.99,|('entry_minny', 'entry_minny')|,100,True,9.0,0.39999999999999997,1
0.99,|('entry_minny', 'entry_minny')|,100,True,10.0,1.0,1
0.99,|('entry_minny', 'entry_minny')|,100,True,11.0,0.25000000000000006,1
0.99,|('entry_minny', 'entry_minny')|,100,True,12.0,1.0,1
0.99,|('entry_minny', 'entry_minny')|,100,True,13.0,0.34705882352941181,2
0.99,|('entry_minny', 'entry_minny')|,100,True,15.0,0.57843137254901966,3
0.99,|('entry_minny', 'entry_minny')|,500,True,0.0,0.32333333333333331,2
0.99,|('entry_minny', 'entry_minny')|,500,True,1.0,0.625,2
0.99,|('entry_minny', 'entry_minny')|,500,True,2.0,0.29999999999999999,1
0.99,|('entry_minny', 'entry_minny')|,500,True,3.0,0.79166666666666674,2
0.99,|('entry_minny', 'entry_minny')|,500,True,4.0,0.27272727272727271,1
0.99,|('entry_minny', 'entry_minny')|,500,True,5.0,0.33646464646464647,3
0.99,|('entry_minny', 'entry_minny')|,500,True,6.0,0.60113636363636369,4
0.99,|('entry_minny', 'entry_minny')|,500,True,8.0,0.33333333333333343,1
0.99,|('entry_minny', 'entry_minny')|,500,True,9.0,0.5625,1
0.99,|('entry_minny', 'entry_minny')|,500,True,10.0,0.43749999999999994,1
0.99,|('entry_minny', 'entry_minny')|,500,True,13.0,0.39999999999999991,1
0.99,|('entry_minny', 'entry_minny')|,500,True,14.0,0.52500000000000002,2
0.99,|('entry_minny', 'entry_minny')|,500,True,15.0,0.58333333333333337,3
0.99,|('entry_minny', 'entry_minny')|,1000,True,0.0,0.5,1
0.99,|('entry_minny', 'entry_minny')|,1000,True,1.0,0.90000000000000002,5
0.99,|('entry_minny', 'entry_minny')|,1000,True,2.0,0.36433566433566433,3
0.99,|('entry_minny', 'entry_minny')|,1000,True,3.0,0.30769230769230771,1
